Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg %,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI chg,OI Chg (Value),Volume,Volume Chg %
IEX,,,,,,-0.22,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,126.67,-0.17,,0.59,,,,,,,,,,,,,,,,,,,,16709.0,15.0,0.09,130.0,1951.0,5.0,0.0,,-2.56,SB,,,,,,,,,,,,,,,,
INDHOTEL,,,,,,0.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,730.55,0.11,,0.58,,,,,,,,,,,,,,,,,,,,20923.0,19.0,0.09,750.0,1120.0,-8.0,0.0,,-2.59,LB,,,,,,,,,,,,,,,,
ONGC,,,,,,4.03,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,243.5,1.68,,0.43,,,,,,,,,,,,,,,,,,,,23539.0,-96.0,-0.41,250.0,6181.0,-214.0,594.0,4.0,-2.6,SC,,,,,,,,,,,,,,,,
SBIN,,,,,,-5.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,1070.6,-0.48,,0.59,,,,,,,,,,,,,,,,,,,,109493.0,302.0,0.28,1100.0,17177.0,181.0,6434.0,21.0,-2.67,SB,,,,,,,,,,,,,,,,
ADANIENT,,,,,,-4.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,3016.8,-0.16,,0.64,,,,,,,,,,,,,,,,,,,,51073.0,384.0,0.76,3100.0,3816.0,507.0,985.0,17.0,-2.68,SB,,,,,,,,,,,,,,,,
360ONE,,,,,,-0.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,1167.5,-0.01,,0.6,,,,,,,,,,,,,,,,,,,,8232.0,17.0,0.21,1200.0,1079.0,5.0,0.0,,-2.71,SB,,,,,,,,,,,,,,,,
ITC,,,,,,-1.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,282.1,-0.46,,0.5,,,,,,,,,,,,,,,,,,,,91204.0,36.0,0.04,290.0,13415.0,82.0,4105.0,-6.0,-2.72,SB,,,,,,,,,,,,,,,,
INDUSINDBK,,,,,,-4.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,1021.2,-0.43,,0.55,,,,,,,,,,,,,,,,,,,,47610.0,-21.0,-0.04,1050.0,1533.0,-10.0,0.0,,-2.74,LU,,,,,,,,,,,,,,,,
INDIGO,,,,,,-86.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,5251.0,-1.61,,0.66,,,,,,,,,,,,,,,,,,,,36232.0,-16.0,-0.04,5400.0,4785.0,32.0,1835.0,-6.0,-2.76,LU,,,,,,,,,,,,,,,,
NTPC,,,,,,-0.95,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,340.3,-0.28,,0.63,,,,,,,,,,,,,,,,,,,,66650.0,-17.0,-0.03,350.0,6644.0,4.0,1501.0,-2.0,-2.77,LU,,,,,,,,,,,,,,,,
LTF,,,,,,-3.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,311.1,-1.14,,0.69,,,,,,,,,,,,,,,,,,,,19581.0,2.0,0.01,320.0,1247.0,7.0,460.0,-25.0,-2.78,SB,,,,,,,,,,,,,,,,
SBILIFE,,,,,,-8.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,1846.4,-0.47,,0.64,,,,,,,,,,,,,,,,,,,,14882.0,11.0,0.07,1900.0,840.0,21.0,223.0,-1.0,-2.82,SB,,,,,,,,,,,,,,,,
AUROPHARMA,,,,,,5.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,1651.0,0.33,,0.69,,,,,,,,,,,,,,,,,,,,19225.0,32.0,0.17,1700.0,1007.0,41.0,0.0,,-2.88,LB,,,,,,,,,,,,,,,,
DRREDDY,,,,,,3.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,1165.4,0.34,,0.62,,,,,,,,,,,,,,,,,,,,22653.0,-19.0,-0.08,1200.0,1878.0,7.0,899.0,0.0,-2.88,SC,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,-4.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,388.5,-1.09,,0.6,,,,,,,,,,,,,,,,,,,,21935.0,272.0,1.26,400.0,1911.0,21.0,650.0,-5.0,-2.88,SB,,,,,,,,,,,,,,,,
JUBLFOOD,,,,,,-2.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,485.1,-0.53,,1.13,,,,,,,,,,,,,,,,,,,,16817.0,54.0,0.32,500.0,1120.0,-20.0,393.0,-2.0,-2.98,SB,,,,,,,,,,,,,,,,
NATIONALUM,,,,,,3.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_11_8_2026 (1).xlsx,,388.0,0.99,,0.8,,,,,,,,,,,,,,,,,,,,22572.0,-121.0,-0.53,400.0,1910.0,-182.0,500.0,-87.0,-3.0,SC,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRUDE OIL & NATURAL GAS,2 / 0 / 0,4.22,-68.21,0.37,11.51,SC,310.0,345.0,35.0,-1.57,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TELECOM EQUIPMENT & INFRA SERVICES,1 / 0 / 0,1.69,-86.76,0.18,5.96,LB,12342.0,7415.0,-4927.0,-11.91,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO ANCILLARIES,3 / 1 / 0,0.97,-74.44,0.99,2.45,LB,1033.0,449.0,-584.0,-2.12,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E-COMMERCE/APP BASED AGGREGATOR,4 / 2 / 0,0.85,-90.99,0.28,6.36,LB,195.0,162.0,-33.0,0.41,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT - SOFTWARE,11 / 1 / 0,0.74,-89.63,0.09,5.03,LB,-159.0,156.0,314.0,1.12,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NON FERROUS METALS,4 / 0 / 0,0.69,-88.43,-0.16,5.73,SC,-492.0,11.0,503.0,1.48,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TELECOM-SERVICE,1 / 1 / 0,0.4,-73.66,0.42,4.5,SB,821.0,-62.0,-883.0,-1.84,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DIAMOND, GEMS AND JEWELLERY",1 / 1 / 0,0.28,-94.76,0.3,9.47,LB,-174.0,793.0,967.0,1.69,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOTELS & RESTAURANTS,1 / 0 / 0,0.11,-93.95,0.07,19.93,LB,-19.0,-8.0,11.0,0.13,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK/ COMMODITY BROKERS,1 / 2 / 0,0.09,-94.25,0.19,4.31,SB,38.0,35.0,-3.0,0.02,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINING & MINERAL PRODUCTS,1 / 1 / 0,0.05,-96.22,0.03,7.75,SB,-22.0,16.0,38.0,0.27,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONSUMER DURABLES,2 / 6 / 0,0.03,-89.15,0.19,6.02,LB,56.0,33.0,-23.0,0.11,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALCOHOLIC BEVERAGES,1 / 1 / 0,0.02,-93.69,0.26,1.84,LB,-7.0,7.0,14.0,0.17,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINE PORT & SERVICES,0 / 1 / 0,-0.04,-77.9,0.34,13.06,SB,734.0,-30.0,-764.0,-1.59,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHARMACEUTICALS,5 / 8 / 0,-0.04,-94.06,0.01,6.58,SB,44.0,37.0,-5.0,-0.1,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REALTY,1 / 5 / 0,-0.04,-88.43,0.29,3.42,LB,-35.0,-21.0,15.0,0.22,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEEL,1 / 3 / 0,-0.06,-96.5,0.08,12.16,SB,44.0,-15.0,-58.0,-0.31,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTOMOBILE,4 / 6 / 0,-0.09,-90.62,0.24,7.57,LB,127.0,109.0,-18.0,-0.15,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSURANCE,1 / 4 / 0,-0.13,-22.32,0.88,7.44,SB,37.0,-145.0,-182.0,-0.87,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEMICALS,1 / 1 / 0,-0.14,-93.59,0.17,6.06,SB,-11.0,10.0,21.0,0.43,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY,12 / 37 / 0,-0.22,-89.88,0.12,12.08,SB,210.0,76.0,-134.0,-0.22,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POWER GENERATION & DISTRIBUTION,1 / 7 / 0,-0.28,-62.22,0.52,9.69,LB,616.0,-2.0,-689.0,-3.44,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMCG,4 / 6 / 0,-0.29,-91.16,0.21,7.91,SB,91.0,5.0,-86.0,-0.44,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEALTHCARE,0 / 3 / 0,-0.29,-96.84,0.05,13.72,SB,89.0,-2.0,-91.0,-0.71,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADING,0 / 2 / 0,-0.31,-76.81,0.4,3.68,SB,1218.0,-2.0,-1219.0,-4.66,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFRASTRUCTURE DEVELOPERS & OPERATORS,0 / 2 / 0,-0.34,-78.5,0.38,13.46,SB,70.0,3.0,-67.0,-0.16,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RETAIL,1 / 2 / 0,-0.38,-95.09,0.02,5.93,SB,-16.0,4.0,20.0,0.13,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGISTICS,0 / 2 / 0,-0.39,-97.41,0.01,3.17,SB,26.0,11.0,-16.0,0.05,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPITAL GOODS-NON ELECTRICAL EQUIPMENT,0 / 3 / 0,-0.44,-94.31,0.11,7.03,SB,65.0,20.0,-44.0,-0.57,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGRO CHEMICALS,0 / 2 / 0,-0.45,-86.77,0.33,4.0,SB,92.0,104.0,12.0,0.36,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINANCE,4 / 15 / 1,-0.51,-92.81,0.24,9.01,SB,51.0,22.0,-31.0,0.0,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPITAL GOODS - ELECTRICAL EQUIPMENT,1 / 8 / 0,-0.52,-92.88,0.13,5.25,SB,41.0,-22.0,-63.0,-0.32,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUICK SERVICE RESTAURANT,0 / 1 / 0,-0.53,-95.06,0.31,6.91,SB,-28.0,10.0,38.0,0.19,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,READYMADE GARMENTS/ APPARELLS,0 / 1 / 0,-0.53,-91.43,1.0,2.76,SB,143.0,275.0,132.0,2.07,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANKNIFTY,1 / 13 / 0,-0.54,-91.37,0.12,10.54,SB,385.0,-6.0,-391.0,-0.4,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BANKS,1 / 17 / 0,-0.55,-92.25,0.16,8.83,SB,300.0,-3.0,-319.0,-0.34,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEROSPACE & DEFENCE,0 / 6 / 0,-0.56,-91.39,0.13,9.81,SB,68.0,21.0,-47.0,-0.16,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CABLES,0 / 2 / 0,-0.57,-87.55,-0.02,3.13,SB,99.0,14.0,-85.0,-0.39,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEXTILES,0 / 1 / 0,-0.63,-93.97,0.2,3.18,SB,163.0,43.0,-120.0,-0.43,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINANCIAL SERVICES,0 / 6 / 0,-0.67,-93.83,0.33,6.3,SB,622.0,-39.0,-661.0,-0.9,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEMENT,0 / 4 / 0,-0.69,-90.15,0.18,7.42,SB,79.0,50.0,-28.0,-0.15,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAINTS/VARNISH,0 / 1 / 0,-0.7,-95.68,0.01,16.08,SB,40.0,101.0,61.0,0.18,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS,0 / 2 / 0,-0.73,-87.2,0.15,5.05,SB,37.0,-11.0,-48.0,-0.52,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFINERIES,0 / 4 / 0,-0.94,-75.01,0.31,8.39,SB,31.0,-194.0,-225.0,-0.09,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CASTINGS, FORGINGS & FASTNERS",0 / 1 / 0,-1.31,-90.42,0.37,2.95,SB,1852.0,194.0,-1658.0,-4.39,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLASTIC PRODUCTS,0 / 2 / 0,-1.36,-87.57,0.28,3.47,SB,136.0,9.0,-127.0,-1.43,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_10_8_2026.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIR TRANSPORT SERVICE,0 / 1 / 0,-1.61,-59.63,0.06,7.49,SB,374.0,334.0,-40.0,-0.1,,,,,
HINDPETRO,,,,,,-4.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,388.5,-1.09,,0.6,,,,,,,,,,,,,,,,,,,,21935.0,272.0,1.26,400.0,1911.0,21.0,650.0,-5.0,-2.88,SB,,,,,,,,,,,,,,,,
INDIGO,,,,,,-86.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,5251.0,-1.61,,0.66,,,,,,,,,,,,,,,,,,,,36232.0,-16.0,-0.04,5400.0,4785.0,32.0,1835.0,-6.0,-2.76,LU,,,,,,,,,,,,,,,,
ITC,,,,,,-1.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,282.1,-0.46,,0.5,,,,,,,,,,,,,,,,,,,,91204.0,36.0,0.04,290.0,13415.0,82.0,4105.0,-6.0,-2.72,SB,,,,,,,,,,,,,,,,
SBIN,,,,,,-5.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,1070.6,-0.48,,0.59,,,,,,,,,,,,,,,,,,,,109493.0,302.0,0.28,1100.0,17177.0,181.0,6434.0,21.0,-2.67,SB,,,,,,,,,,,,,,,,
RECLTD,,,,,,-1.15,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,341.1,-0.34,,0.67,,,,,,,,,,,,,,,,,,,,28218.0,57.0,0.2,350.0,1169.0,-27.0,1014.0,-5.0,-2.54,SB,,,,,,,,,,,,,,,,
HDFCBANK,,,,,,-3.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,731.55,-0.51,,0.48,,,,,,,,,,,,,,,,,,,,483619.0,1040.0,0.22,750.0,37234.0,455.0,16460.0,-54.0,-2.46,SB,,,,,,,,,,,,,,,,
SIEMENS,,,,,,-31.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,3905.0,-0.8,,0.74,,,,,,,,,,,,,,,,,,,,19817.0,132.0,0.67,4000.0,2044.0,60.0,939.0,-12.0,-2.38,SB,,,,,,,,,,,,,,,,
UPL,,,,,,-2.85,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,567.7,-0.5,,0.48,,,,,,,,,,,,,,,,,,,,26244.0,112.0,0.43,580.0,1526.0,50.0,1122.0,2.0,-2.12,SB,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,-1.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,1371.2,-0.12,,0.49,,,,,,,,,,,,,,,,,,,,45342.0,575.0,1.28,1400.0,3636.0,815.0,1562.0,69.0,-2.06,SB,,,,,,,,,,,,,,,,
SWIGGY,,,,,,-1.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,274.45,-0.62,,0.46,,,,,,,,,,,,,,,,,,,,40480.0,364.0,0.91,280.0,1532.0,233.0,1989.0,-11.0,-1.98,SB,,,,,,,,,,,,,,,,
IRFC,,,,,,-0.46,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,88.3,-0.52,,0.63,,,,,,,,,,,,,,,,,,,,16771.0,7.0,0.04,90.0,5650.0,120.0,2782.0,0.0,-1.89,SB,,,,,,,,,,,,,,,,
BANDHANBNK,,,,,,-0.79,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,171.84,-0.46,,0.51,,,,,,,,,,,,,,,,,,,,36657.0,-2.0,-0.01,175.0,1463.0,1.0,819.0,0.0,-1.81,LU,,,,,,,,,,,,,,,,
SUPREMEIND,,,,,,-45.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,3436.7,-1.29,,0.75,,,,,,,,,,,,,,,,,,,,12918.0,45.0,0.35,3500.0,1016.0,-10.0,816.0,9.0,-1.81,SB,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,-16.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,1930.6,-0.85,,0.48,,,,,,,,,,,,,,,,,,,,110830.0,145.0,0.13,1960.0,5366.0,206.0,2865.0,-73.0,-1.5,SB,,,,,,,,,,,,,,,,
CAMS,,,,,,-2.85,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,788.0,-0.36,,0.5,,,,,,,,,,,,,,,,,,,,8718.0,-4.0,-0.05,800.0,1091.0,-28.0,540.0,1.0,-1.5,LU,,,,,,,,,,,,,,,,
INOXWIND,,,,,,0.15,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,73.88,0.2,,0.52,,,,,,,,,,,,,,,,,,,,17046.0,70.0,0.41,75.0,1056.0,56.0,803.0,-9.0,-1.49,LB,,,,,,,,,,,,,,,,
BANKBARODA,,,,,,-1.02,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,246.56,-0.41,,0.85,,,,,,,,,,,,,,,,,,,,44426.0,145.0,0.33,250.0,4394.0,44.0,2114.0,-12.0,-1.38,SB,,,,,,,,,,,,,,,,
ICICIPRULI,,,,,,-3.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,493.3,-0.74,,0.64,,,,,,,,,,,,,,,,,,,,19712.0,103.0,0.53,500.0,708.0,62.0,575.0,-3.0,-1.34,SB,,,,,,,,,,,,,,,,
LICHSGFIN,,,,,,0.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,493.65,0.15,,0.6,,,,,,,,,,,,,,,,,,,,31704.0,20.0,0.06,500.0,1861.0,20.0,1927.0,2.0,-1.27,LB,,,,,,,,,,,,,,,,
PETRONET,,,,,,-1.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,276.55,-0.47,,0.96,,,,,,,,,,,,,,,,,,,,16717.0,-2.0,-0.01,280.0,1164.0,8.0,1000.0,4.0,-1.23,LU,,,,,,,,,,,,,,,,
YESBANK,,,,,,-0.07,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_11_8_2026.xlsx,,22.72,-0.31,,0.57,,,,,,,,,,,,,,,,,,,,36934.0,26.0,0.07,23.0,2667.0,-1.0,2428.0,0.0,-1.22,SB,,,,,,,,,,,,,,,,
