Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg%,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Price chg,Price chg (%),OI chg,OI chg (%),OI Chg (Value),Volume,Volume Chg (%)
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,BSE,3539.5,-36.3,-1.02,6492800,3200,0.05,0.54,25.07,-16.15,19.55 - 61.04,24.89 / 28.89 / 33.36,13.3,4.07,0.72,-13.22,-24.85,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CAMS,757.3,-1.55,-0.2,5711475,-1650,-0.03,0.48,27.21,10.3,17.15 - 80.12,31.23 / 32.36 / 37.98,15.98,34.55,-12.87,-15.91,-28.36,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CANBK,124.08,-1.34,-1.07,224221500,776250,0.35,0.76,42.15,0.07,15.88 - 49.71,35.48 / 33.39 / 30.87,77.65,97.97,18.8,26.24,36.54,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CDSL,1314.9,-9.3,-0.7,7719225,-72200,-0.93,0.66,23.53,-9.95,18.00 - 52.52,49.19 / 41.57 / 41.82,16.02,5.69,-52.17,-43.4,-43.74,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CGPOWER,888,5.4,0.61,13494600,-70550,-0.52,0.65,57.43,15,16.26 - 49.94,28.17 / 44.35 / 40.64,100,100,103.87,29.49,41.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CHOLAFIN,1668.8,-47.8,-2.78,9152500,94375,1.04,0.73,31.71,7.53,15.00 - 65.38,24.97 / 32.24 / 44.65,33.17,73.17,26.99,-1.64,-28.98,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CIPLA,1431,39,2.8,6544150,135575,2.12,0.59,31.65,-4.9,7.76 - 46.04,18.17 / 17.51 / 23.61,62.41,95.93,74.19,80.75,34.05,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,COALINDIA,427.2,-1.4,-0.33,50164650,-78300,-0.16,0.63,22.01,8,9.08 - 45.52,7.61 / 16.41 / 16.28,35.48,63.01,189.22,34.13,35.2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,COCHINSHIP,1387.6,-7.6,-0.54,4946000,-76800,-1.53,0.6,19.98,3.58,19.29 - 61.29,26.17 / 39.70 / 39.58,1.64,1.3,-23.65,-49.67,-49.52,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,COFORGE,1450.8,10.2,0.71,12527175,-85500,-0.68,0.52,50.11,1.89,14.76 - 61.76,29.51 / 49.30 / 45.37,75.21,95.93,69.81,1.64,10.45,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,COLPAL,2104,10.2,0.49,3529900,30800,0.88,0.74,20.92,9.7,14.77 - 49.18,29.52 / 31.26 / 31.28,17.87,34.96,-29.13,-33.08,-33.12,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CONCOR,477.1,-3.45,-0.72,13891250,-11250,-0.08,0.81,35.84,4,14.61 - 80.26,46.12 / 41.66 / 36.20,32.34,93.09,-22.29,-13.97,-0.99,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CROMPTON,243.55,-6.4,-2.56,40297450,434300,1.09,0.47,26.45,2.08,15.15 - 43.83,22.56 / 25.38 / 30.88,39.4,37.4,17.24,4.22,-14.35,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,CUMMINSIND,5596,0.5,0.01,3160600,16800,0.53,0.6,23.64,21.23,15.05 - 37.75,25.43 / 27.56 / 28.51,37.84,33.33,-7.04,-14.22,-17.08,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DABUR,421.2,-1.55,-0.37,20311250,175000,0.87,0.55,24.85,10.54,13.58 - 33.00,8.16 / 31.78 / 28.29,58.03,76.83,204.53,-21.81,-12.16,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DALBHARAT,1840,-14.6,-0.79,3749525,-110175,-2.85,0.67,40.13,8.37,13.87 - 79.50,29.22 / 30.79 / 32.87,40.01,96.34,37.34,30.33,22.09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DELHIVERY,463.8,-1.9,-0.41,18328475,-29050,-0.16,0.55,25.91,-5.27,18.50 - 49.76,24.81 / 48.08 / 45.09,23.7,24.39,4.43,-46.11,-42.54,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DIVISLAB,7269.5,-8.5,-0.12,2168400,54600,2.58,1.15,15.28,-20.04,6.18 - 50.03,25.26 / 25.49 / 22.59,20.75,1.63,-39.51,-40.05,-32.36,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DIXON,13649,-169,-1.22,1508800,-8550,-0.56,0.75,28.84,11.44,19.33 - 61.85,50.35 / 51.84 / 50.18,22.37,24.8,-42.72,-44.37,-42.53,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DLF,625.75,-9.65,-1.52,24959350,-113050,-0.45,0.64,27.1,-1.28,13.80 - 56.30,43.62 / 46.72 / 47.03,31.29,46.75,-37.87,-41.99,-42.38,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DMART,4077,27.7,0.68,3203400,-1050,-0.03,0.38,22.71,-9.88,14.71 - 49.03,20.32 / 30.76 / 30.98,23.31,23.58,11.76,-26.17,-26.69,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,DRREDDY,1146.9,-17.3,-1.49,9349375,94375,1.02,0.57,23.46,12.52,7.63 - 40.88,20.25 / 33.81 / 30.35,47.61,65.04,15.85,-30.61,-22.7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,EICHERMOT,7609,-111,-1.44,2292800,40600,1.8,0.83,22.64,3.76,12.65 - 55.76,20.24 / 31.54 / 30.89,23.17,50,11.86,-28.22,-26.71,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,ETERNAL,281.3,-6.25,-2.17,94722925,506825,0.54,0.51,26.28,-8.02,16.25 - 76.78,29.71 / 35.36 / 35.82,16.57,17.48,-11.54,-25.68,-26.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,EXIDEIND,444,4.3,0.98,17956800,82800,0.46,0.67,29.05,15.14,14.28 - 44.41,26.79 / 39.29 / 38.30,49.02,59.35,8.44,-26.06,-24.15,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,FEDERALBNK,351.75,-2.8,-0.79,51527500,135000,0.26,0.99,17.69,-1.83,14.33 - 39.41,43.74 / 33.38 / 29.11,13.4,10.16,-59.56,-47,-39.23,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,FINNIFTY,25850,-194.6,-0.75,26940,360,1.35,0.59,15.56,4.64,0.00 - 40.02,18.80 / 17.85 / 20.40,26.72,67.89,-17.23,-12.83,-23.73,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,FORCEMOT,17655,208,1.19,157000,-7975,-4.83,0.41,45.34,-0.55,27.58 - 72.76,35.38 / 51.00 / 48.03,39.31,31.17,28.15,-11.1,-5.6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,FORTIS,940.7,-3.35,-0.35,6808375,18600,0.27,0.56,23.03,15.85,14.13 - 45.46,24.58 / 26.95 / 24.37,28.41,19.92,-6.31,-14.55,-5.5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GAIL,170.81,-1.01,-0.59,47342800,386950,0.82,0.62,21.71,10.82,14.03 - 47.98,19.07 / 19.52 / 24.49,22.62,26.83,13.84,11.22,-11.35,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GLENMARK,2198.1,-9.1,-0.41,8699250,31875,0.37,0.64,19.49,-9.35,12.27 - 43.60,19.56 / 26.16 / 24.67,23.05,4.07,-0.36,-25.5,-21,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GMRAIRPORT,106.28,-1.32,-1.23,92028150,481275,0.53,0.54,24.9,-2.92,13.31 - 51.55,24.90 / 28.80 / 30.09,30.31,30.89,-,-13.54,-17.25,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GODFRYPHLP,2039.8,-5,-0.24,1295525,-18150,-1.38,0.61,33.73,-17.55,18.97 - 74.83,25.85 / 23.53 / 30.12,26.42,19.48,30.48,43.35,11.99,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GODREJCP,1062.8,4.4,0.42,7236500,67000,0.93,0.59,24.29,2.97,13.17 - 36.40,20.16 / 29.86 / 28.28,47.87,50,20.49,-18.65,-14.11,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GODREJPROP,2000,-35.3,-1.73,5447650,8125,0.15,0.8,26.31,-2.23,16.43 - 55.87,48.79 / 45.76 / 43.37,25.05,19.92,-46.08,-42.5,-39.34,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GRASIM,3090,-23,-0.74,5885000,14750,0.25,0.52,17.49,1.51,11.82 - 35.51,23.31 / 22.85 / 20.68,23.93,18.29,-24.97,-23.46,-15.43,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,GVT&D,4323.4,-6.8,-0.16,1439500,-4125,-0.29,0.73,29.28,-7.78,31.75 - 59.36,51.22 / 58.05 / 64.45,-,-,-42.83,-49.56,-54.57,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HAL,4555.4,-29.9,-0.65,3314700,-2400,-0.07,0.62,23.85,5.72,14.47 - 53.21,25.01 / 19.97 / 28.63,24.21,22.36,-4.64,19.43,-16.7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HAVELLS,1209.3,0.7,0.06,6658500,68000,1.03,0.7,24.44,13.52,11.54 - 42.97,18.11 / 26.45 / 26.21,41.04,56.5,34.95,-7.6,-6.75,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HCLTECH,1255.2,8.6,0.69,23305200,217600,0.94,0.72,27.47,3.58,6.26 - 40.81,44.19 / 50.41 / 45.40,61.39,69.51,-37.84,-45.51,-39.49,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HDFCAMC,2487.8,-17.8,-0.71,3572400,-7500,-0.21,0.66,23.51,-8.59,12.58 - 45.32,43.31 / 44.58 / 46.95,33.38,41.06,-45.72,-47.26,-49.93,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HDFCBANK,741.45,-6.95,-0.93,143422500,451100,0.32,0.5,21.85,4.1,9.44 - 39.01,35.20 / 32.92 / 33.70,41.97,66.26,-37.93,-33.63,-35.16,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HDFCLIFE,551.55,-0.3,-0.05,29433800,350900,1.21,0.6,22.85,6.03,8.35 - 36.02,33.94 / 28.39 / 31.23,52.4,68.29,-32.68,-19.51,-26.83,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HEROMOTOCO,5041.4,-60.3,-1.18,3359250,4950,0.15,0.68,26.93,5.77,12.96 - 41.20,27.41 / 25.24 / 23.88,49.47,64.23,-1.75,6.7,12.77,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HINDALCO,946,-9.9,-1.04,31257800,49700,0.16,0.52,25.41,17.75,10.16 - 46.60,17.57 / 23.79 / 26.35,41.85,45.12,44.62,6.81,-3.57,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HINDPETRO,378.55,-6.1,-1.59,27209925,-249075,-0.91,0.86,28.14,11.18,16.66 - 55.76,32.61 / 39.14 / 45.01,29.36,31.71,-13.71,-28.1,-37.48,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HINDUNILVR,2158,-3.2,-0.15,13915500,55200,0.4,0.73,26.72,23.76,0.36 - 32.27,16.86 / 25.29 / 23.81,82.61,95.93,58.48,5.65,12.22,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HINDZINC,525.75,-5.7,-1.07,21778050,-18375,-0.08,0.64,38.01,1.96,15.38 - 59.92,22.11 / 29.30 / 32.09,50.81,73.58,71.91,29.73,18.45,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,HYUNDAI,1943.7,-16.9,-0.86,3603050,-14575,-0.4,0.6,26.78,5.43,19.09 - 57.66,30.58 / 34.31 / 33.51,19.94,11.69,-12.43,-21.95,-20.08,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,ICICIBANK,1424.6,-9.8,-0.68,70865900,436800,0.62,0.82,18.59,4.79,9.59 - 33.61,18.69 / 20.38 / 21.07,37.47,65.85,-0.54,-8.78,-11.77,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,ICICIGI,1664.8,45.8,2.83,4570475,130975,2.95,0.76,24.5,4.88,13.70 - 37.84,70.71 / 51.45 / 46.46,44.74,77.64,-65.35,-52.38,-47.27,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,ICICIPRULI,497.7,-3.15,-0.63,12899125,-38850,-0.3,0.64,24.72,1.9,12.98 - 41.12,49.75 / 38.40 / 41.46,41.72,58.54,-50.31,-35.63,-40.38,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,IDEA,12.96,-0.28,-2.11,3577252275,18940875,0.53,0.46,34.88,11.58,19.52 - 105.00,24.92 / 26.41 / 33.12,17.97,7.32,39.97,32.07,5.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,IDFCFIRSTB,79.25,-0.65,-0.81,233164225,-565775,-0.24,0.76,46.68,7.68,13.50 - 90.98,23.10 / 26.45 / 31.35,42.82,97.97,102.08,76.48,48.9,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,IEX,122.17,0.33,0.27,62000550,-239250,-0.38,0.8,32.36,-27.74,19.27 - 213.32,40.97 / 35.85 / 33.58,6.75,49.19,-21.02,-9.74,-3.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,INDHOTEL,716.65,-6.45,-0.89,16189000,81000,0.5,0.66,24.73,14.02,12.12 - 41.83,27.23 / 27.31 / 28.49,42.44,63.01,-9.18,-9.45,-13.2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,INDIANB,818.7,-7.4,-0.9,12830000,16000,0.12,0.76,24.25,-9.01,17.18 - 45.58,72.47 / 54.63 / 46.84,24.89,15.04,-66.54,-55.61,-48.23,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,INDIGO,4904.5,-121.5,-2.42,3859350,60450,1.59,0.97,42.32,-28.11,11.28 - 86.94,35.99 / 42.17 / 44.62,41.03,95.12,17.59,0.36,-5.15,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,INDUSINDBK,985.55,-17.55,-1.75,24994900,-113400,-0.45,0.72,31.06,17.52,17.32 - 83.38,45.42 / 41.53 / 38.90,20.8,69.11,-31.62,-25.21,-20.15,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,INDUSTOWER,388.05,-2.75,-0.7,64373900,142800,0.22,0.79,32.78,13.19,15.67 - 75.07,23.41 / 23.28 / 24.27,28.8,85.37,40.03,40.81,35.06,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,INFY,1031,-19.8,-1.88,80204000,-588400,-0.73,0.77,29.18,-48.35,7.21 - 64.15,31.68 / 40.44 / 45.94,38.58,66.26,-7.89,-27.84,-36.48,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,INOXWIND,75.43,-0.92,-1.2,72128000,-876800,-1.2,0.52,30.82,3.91,16.48 - 63.54,28.93 / 28.87 / 44.20,30.47,20.33,6.53,6.75,-30.27,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,IOC,137.84,-2.23,-1.59,90587250,234000,0.26,0.76,28.22,11.94,11.74 - 55.58,24.83 / 27.80 / 32.83,37.59,72.76,13.65,1.51,-14.04,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,IREDA,118.34,-1.14,-0.95,44928725,-855225,-1.87,0.63,28.63,1.24,18.63 - 52.88,30.59 / 26.58 / 31.02,29.2,21.54,-6.41,7.71,-7.7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,IRFC,86.49,-0.53,-0.61,59924550,-830025,-1.37,0.6,24.99,7.53,17.59 - 45.57,17.08 / 17.81 / 32.25,26.45,16.67,46.31,40.31,-22.51,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,ITC,281.4,-0.25,-0.09,94031475,129375,0.14,0.65,21.85,28.38,6.61 - 30.11,14.19 / 17.59 / 16.27,64.85,91.87,53.98,24.22,34.3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,JINDALSTEL,1034.1,-9.2,-0.88,9044375,11250,0.12,0.75,42.68,23.96,16.51 - 43.23,23.77 / 28.33 / 29.24,97.94,99.59,79.55,50.65,45.96,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,JIOFIN,231.96,-1.09,-0.47,99705800,-723800,-0.72,0.5,25.45,2.13,16.26 - 47.21,38.64 / 37.48 / 34.66,29.69,39.02,-34.14,-32.1,-26.57,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,JSWENERGY,550.6,-8.85,-1.58,14388875,-43000,-0.3,0.51,21.77,7.45,13.33 - 46.66,40.75 / 35.05 / 32.74,25.32,3.66,-46.58,-37.89,-33.51,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-24.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,JSWSTEEL,1238,-8.4,-0.67,18892575,27675,0.15,0.67,22.76,6.95,14.75 - 40.61,23.73 / 20.47 / 22.28,30.97,31.3,-4.09,11.19,2.15,,,,,,,,,,,,,,,,,
